Date;Open;High;Low;Last Close;Chg.%;
"06/05/2014";"1025.51";"1035.18";"1020.86";"1029.59";"+0.36%";
"06/06/2014";"1029.63";"1036.52";"1029.61";"1036.45";"+0.67%";
"06/09/2014";"1036.35";"1037.11";"1032.96";"1035.36";"-0.11%";
"06/10/2014";"1035.45";"1040.84";"1027.47";"1040.84";"+0.53%";
"06/11/2014";"1040.84";"1041.02";"1033.20";"1037.64";"-0.31%";
"06/12/2014";"1037.63";"1037.98";"1032.67";"1037.39";"-0.02%";
"06/13/2014";"1037.39";"1038.23";"1030.66";"1032.75";"-0.45%";
"06/16/2014";"1032.78";"1034.62";"1027.74";"1034.39";"+0.16%";
"06/17/2014";"1034.83";"1036.53";"1033.17";"1034.02";"-0.04%";
"06/18/2014";"1034.02";"1035.21";"1025.03";"1028.31";"-0.55%";
"06/19/2014";"1028.23";"1032.06";"1026.72";"1030.01";"+0.17%";
"06/20/2014";"1030.01";"1035.09";"1022.70";"1032.53";"+0.24%";
"06/23/2014";"1032.53";"1035.33";"1026.05";"1030.70";"-0.18%";
"06/24/2014";"1030.51";"1030.52";"1011.66";"1017.59";"-1.27%";
"06/25/2014";"1014.93";"1014.93";"1006.86";"1007.64";"-0.98%";
"06/26/2014";"1007.42";"1011.59";"1004.47";"1004.60";"-0.30%";
"06/27/2014";"1004.24";"1008.02";"1002.88";"1007.95";"+0.33%";
"06/30/2014";"1007.91";"1011.21";"1003.49";"1009.24";"+0.13%";
"07/01/2014";"1009.24";"1010.25";"995.48";"1000.22";"-0.89%";
"07/02/2014";"1000.49";"1004.85";"994.99";"997.32";"-0.29%";
"07/03/2014";"997.02";"999.23";"989.77";"997.39";"+0.01%";
"07/04/2014";"997.81";"999.10";"958.39";"958.63";"-3.89%";
"07/07/2014";"958.66";"961.88";"948.79";"951.92";"-0.70%";
"07/08/2014";"951.94";"952.87";"932.35";"933.64";"-1.92%";
"07/09/2014";"933.65";"948.48";"933.56";"948.48";"+1.59%";
"07/10/2014";"948.17";"949.14";"931.10";"943.40";"-0.54%";
"07/11/2014";"944.58";"961.91";"944.26";"960.54";"+1.82%";
"07/14/2014";"960.54";"967.34";"957.93";"961.87";"+0.14%";
"07/15/2014";"961.87";"966.83";"956.20";"960.10";"-0.18%";
"07/16/2014";"961.84";"964.63";"959.02";"962.05";"+0.20%";
"07/17/2014";"962.03";"962.53";"954.05";"958.41";"-0.38%";
"07/18/2014";"958.05";"958.05";"940.54";"944.10";"-1.49%";
"07/21/2014";"944.45";"951.51";"942.27";"946.16";"+0.22%";
"07/22/2014";"946.20";"952.95";"944.02";"952.86";"+0.71%";
"07/23/2014";"953.55";"954.41";"950.02";"951.28";"-0.17%";
"07/24/2014";"952.74";"954.74";"948.75";"952.73";"+0.15%";
"07/25/2014";"953.08";"965.40";"952.18";"962.17";"+0.99%";
"07/28/2014";"963.52";"963.53";"955.32";"957.83";"-0.45%";
"07/29/2014";"957.66";"966.64";"956.61";"961.51";"+0.38%";
"07/30/2014";"961.86";"962.98";"959.14";"961.79";"+0.03%";
"07/31/2014";"961.79";"967.34";"953.91";"956.72";"-0.53%";
"08/01/2014";"956.72";"959.34";"943.40";"951.12";"-0.59%";
"08/04/2014";"951.12";"955.48";"950.45";"951.89";"+0.08%";
"08/05/2014";"953.00";"958.31";"949.59";"953.80";"+0.20%";
"08/06/2014";"952.92";"953.14";"947.54";"949.62";"-0.44%";
"08/07/2014";"949.56";"955.72";"946.78";"951.89";"+0.24%";
"08/08/2014";"951.89";"952.76";"939.83";"950.66";"-0.13%";
"08/11/2014";"950.68";"965.68";"950.68";"965.28";"+1.54%";
"08/12/2014";"965.21";"966.79";"956.57";"957.63";"-0.79%";
"08/13/2014";"956.66";"969.89";"956.51";"968.72";"+1.16%";
"08/14/2014";"968.72";"976.49";"968.68";"975.99";"+0.75%";
"08/15/2014";"975.99";"986.12";"972.20";"983.90";"+0.81%";
"08/18/2014";"983.90";"986.44";"982.86";"984.68";"+0.08%";
"08/19/2014";"985.09";"987.63";"982.70";"982.70";"-0.20%";
"08/20/2014";"981.29";"983.30";"972.65";"976.52";"-0.63%";
"08/21/2014";"976.61";"982.67";"973.59";"982.13";"+0.57%";
"08/22/2014";"982.15";"987.75";"980.64";"986.53";"+0.45%";
"08/25/2014";"986.51";"996.31";"986.21";"995.02";"+0.86%";
"08/26/2014";"995.02";"997.21";"992.42";"993.39";"-0.16%";
"08/27/2014";"994.21";"996.04";"990.32";"992.72";"-0.07%";
"08/28/2014";"991.93";"993.61";"975.91";"975.91";"-1.69%";
"08/29/2014";"976.12";"984.63";"975.43";"980.01";"+0.42%";
"09/01/2014";"982.35";"987.84";"978.69";"980.90";"+0.09%";
"09/02/2014";"980.99";"990.89";"980.96";"988.96";"+0.82%";
"09/03/2014";"988.72";"994.77";"986.71";"991.06";"+0.21%";
"09/04/2014";"990.95";"995.17";"987.36";"992.53";"+0.15%";
"09/05/2014";"992.62";"997.16";"990.11";"997.09";"+0.46%";
"09/08/2014";"996.78";"996.81";"989.27";"994.95";"-0.21%";
"09/09/2014";"993.58";"998.58";"993.01";"997.99";"+0.31%";
"09/10/2014";"996.93";"998.97";"991.47";"997.62";"-0.04%";
"09/11/2014";"997.35";"1003.62";"994.58";"995.04";"-0.26%";
"09/12/2014";"994.77";"997.46";"992.64";"997.46";"+0.24%";
"09/15/2014";"997.46";"997.46";"988.66";"990.80";"-0.67%";
"09/16/2014";"990.28";"990.44";"976.82";"978.38";"-1.25%";
"09/17/2014";"978.35";"986.03";"978.34";"984.53";"+0.63%";
"09/18/2014";"984.52";"996.72";"984.52";"996.06";"+1.17%";
"09/19/2014";"996.05";"1008.04";"996.05";"1002.95";"+0.69%";
"09/22/2014";"1002.97";"1002.97";"993.70";"993.97";"-0.90%";
"09/23/2014";"994.13";"994.13";"980.12";"983.14";"-1.09%";
"09/24/2014";"983.14";"983.28";"974.23";"977.49";"-0.57%";
"09/25/2014";"977.55";"987.24";"977.55";"982.15";"+0.48%";
"09/26/2014";"980.25";"982.57";"974.29";"980.29";"-0.19%";
"09/29/2014";"980.29";"990.18";"978.43";"986.23";"+0.61%";
"09/30/2014";"986.21";"993.20";"985.51";"991.40";"+0.52%";
"10/01/2014";"991.40";"996.84";"988.60";"988.64";"-0.28%";
"10/02/2014";"988.65";"988.65";"970.90";"973.65";"-1.52%";
"10/03/2014";"974.71";"978.56";"973.10";"976.23";"+0.26%";
"10/06/2014";"977.80";"982.28";"974.81";"977.82";"+0.16%";
"10/07/2014";"978.24";"980.14";"963.92";"964.29";"-1.38%";
"10/08/2014";"964.33";"968.08";"960.07";"960.07";"-0.44%";
"10/09/2014";"960.14";"969.55";"959.65";"961.89";"+0.19%";
"10/10/2014";"961.89";"961.94";"948.33";"951.60";"-1.07%";
"10/13/2014";"951.58";"959.10";"944.31";"949.75";"-0.19%";
"10/14/2014";"949.76";"950.16";"937.76";"939.49";"-1.08%";
"10/15/2014";"939.49";"942.55";"915.16";"923.59";"-1.69%";
"10/16/2014";"923.59";"925.06";"893.50";"901.28";"-2.42%";
"10/17/2014";"904.83";"926.84";"904.28";"926.84";"+2.84%";
"10/20/2014";"926.84";"931.61";"923.19";"925.96";"-0.09%";
"10/21/2014";"925.96";"942.10";"924.53";"939.12";"+1.42%";
"10/22/2014";"939.28";"943.89";"933.64";"941.93";"+0.30%";
"10/23/2014";"941.93";"950.04";"939.66";"946.52";"+0.49%";
"10/24/2014";"946.52";"954.07";"946.52";"950.17";"+0.39%";
"10/27/2014";"950.11";"978.38";"947.02";"964.88";"+1.55%";
"10/29/2014";"964.88";"972.27";"956.09";"957.08";"-0.81%";
"10/30/2014";"957.08";"966.96";"955.25";"964.88";"+0.81%";
"10/31/2014";"964.88";"982.52";"960.38";"981.43";"+1.72%";
"11/03/2014";"981.71";"982.36";"972.45";"974.79";"-0.68%";
"11/04/2014";"975.43";"981.58";"971.12";"973.03";"-0.18%";
"11/05/2014";"973.22";"974.77";"962.20";"963.10";"-1.02%";
"11/06/2014";"963.23";"968.15";"959.77";"963.17";"+0.01%";
"11/07/2014";"962.98";"972.10";"962.98";"969.30";"+0.64%";
"11/10/2014";"969.30";"976.59";"967.32";"976.06";"+0.70%";
"11/11/2014";"976.06";"983.64";"974.29";"974.58";"-0.15%";
"11/12/2014";"974.58";"977.15";"963.37";"965.05";"-0.98%";
"11/13/2014";"964.98";"964.98";"956.17";"958.86";"-0.64%";
"11/14/2014";"959.41";"961.22";"951.53";"960.72";"+0.19%";
"11/18/2014";"964.48";"975.42";"961.90";"973.24";"+1.30%";
"11/19/2014";"973.22";"981.47";"972.01";"981.47";"+0.85%";
"11/20/2014";"981.42";"981.42";"966.19";"971.24";"-1.04%";
"11/21/2014";"970.67";"981.28";"969.79";"980.19";"+0.92%";
"11/24/2014";"980.19";"985.64";"979.59";"981.31";"+0.11%";
"11/25/2014";"981.31";"990.58";"979.32";"988.09";"+0.69%";
"11/26/2014";"988.09";"995.41";"983.95";"995.41";"+0.74%";
"11/27/2014";"995.23";"1004.00";"992.52";"1002.20";"+0.68%";
"11/28/2014";"1002.02";"1007.49";"997.53";"1007.17";"+0.50%";
"12/01/2014";"1004.61";"1008.46";"996.83";"1007.24";"+0.01%";
"12/02/2014";"1007.04";"1009.76";"1000.49";"1007.83";"+0.06%";
"12/03/2014";"1008.63";"1019.75";"1008.63";"1019.75";"+1.18%";
"12/04/2014";"1019.67";"1021.17";"1001.39";"1001.39";"-1.80%";
"12/05/2014";"1002.16";"1009.80";"1002.16";"1006.25";"+0.49%";
"12/08/2014";"1006.37";"1009.98";"1003.91";"1008.10";"+0.18%";
"12/09/2014";"1006.66";"1006.66";"990.86";"992.21";"-1.58%";
"12/10/2014";"991.28";"997.38";"991.28";"994.75";"+0.26%";
"12/11/2014";"994.75";"994.75";"983.43";"983.91";"-1.09%";
"12/12/2014";"982.92";"986.26";"970.97";"970.97";"-1.32%";
"12/15/2014";"970.97";"970.97";"959.81";"961.38";"-0.99%";
"12/16/2014";"961.31";"961.39";"939.44";"944.83";"-1.72%";
"12/17/2014";"944.83";"947.28";"933.06";"940.62";"-0.45%";
"12/18/2014";"940.62";"958.28";"940.61";"951.19";"+1.12%";
"12/19/2014";"953.13";"957.33";"944.40";"944.56";"-0.70%";
"12/22/2014";"944.82";"957.20";"944.73";"956.97";"+1.31%";
"12/23/2014";"956.97";"957.78";"949.53";"951.59";"-0.56%";
"12/29/2014";"951.62";"954.44";"944.24";"946.27";"-0.56%";
"12/30/2014";"946.14";"950.86";"944.36";"946.71";"+0.05%";
"01/02/2015";"946.02";"963.16";"946.02";"962.13";"+1.63%";
"01/05/2015";"962.15";"964.03";"941.64";"942.60";"-2.03%";
"01/06/2015";"942.60";"943.62";"934.26";"939.83";"-0.29%";
"01/07/2015";"939.80";"940.24";"932.75";"933.32";"-0.69%";
"01/08/2015";"933.44";"948.41";"933.42";"946.64";"+1.43%";
"01/09/2015";"946.17";"953.17";"946.17";"946.36";"-0.03%";
"01/12/2015";"946.12";"951.18";"943.78";"946.46";"+0.01%";
"01/13/2015";"946.54";"963.21";"941.70";"963.21";"+1.77%";
"01/14/2015";"961.83";"968.52";"950.74";"958.80";"-0.46%";
"01/15/2015";"958.80";"963.00";"936.51";"945.52";"-1.39%";
"01/16/2015";"945.41";"950.79";"943.54";"949.05";"+0.37%";
"01/19/2015";"949.05";"952.84";"944.51";"950.83";"+0.19%";
"01/20/2015";"950.93";"952.00";"946.47";"948.90";"-0.20%";
"01/21/2015";"948.90";"954.41";"947.49";"952.54";"+0.38%";
"01/22/2015";"951.82";"967.50";"951.03";"961.04";"+0.89%";
"01/23/2015";"961.06";"978.34";"959.34";"961.94";"+0.09%";
"01/26/2015";"961.90";"973.26";"958.34";"973.26";"+1.18%";
"01/27/2015";"973.36";"974.70";"967.86";"970.83";"-0.25%";
"01/28/2015";"971.54";"974.69";"953.91";"956.50";"-1.48%";
"01/29/2015";"956.23";"959.53";"944.67";"954.43";"-0.22%";
"01/30/2015";"955.99";"958.76";"953.20";"955.78";"+0.14%";
"02/02/2015";"955.90";"959.53";"952.00";"958.04";"+0.24%";
"02/03/2015";"958.06";"975.70";"956.38";"975.70";"+1.84%";
"02/04/2015";"975.73";"982.36";"975.05";"980.24";"+0.47%";
"02/05/2015";"978.87";"978.87";"969.85";"971.24";"-0.92%";
"02/06/2015";"972.90";"979.83";"970.80";"979.15";"+0.81%";
"02/09/2015";"979.06";"982.57";"970.67";"980.72";"+0.16%";
"02/10/2015";"980.20";"992.47";"979.90";"990.45";"+0.99%";
"02/11/2015";"991.06";"992.18";"985.15";"987.53";"-0.29%";
"02/12/2015";"987.59";"1012.08";"987.59";"1010.21";"+2.30%";
"02/13/2015";"1010.70";"1023.36";"1010.70";"1023.36";"+1.30%";
"02/16/2015";"1023.53";"1027.31";"1017.77";"1018.00";"-0.52%";
"02/17/2015";"1018.40";"1018.62";"1007.55";"1007.75";"-1.01%";
"02/18/2015";"1007.75";"1018.93";"1006.88";"1006.88";"-0.09%";
"02/19/2015";"1006.88";"1007.58";"1003.14";"1007.19";"+0.03%";
"02/20/2015";"1007.19";"1015.73";"1007.19";"1015.65";"+0.84%";
"02/23/2015";"1015.65";"1026.06";"1015.54";"1019.52";"+0.38%";
"02/24/2015";"1019.52";"1027.30";"1016.81";"1025.65";"+0.60%";
"02/25/2015";"1025.49";"1035.04";"1024.53";"1028.57";"+0.28%";
"02/26/2015";"1029.42";"1035.31";"1026.56";"1028.29";"-0.03%";
"02/27/2015";"1028.32";"1034.88";"1022.02";"1022.75";"-0.54%";
"03/02/2015";"1022.73";"1030.64";"1020.46";"1024.86";"+0.21%";
"03/03/2015";"1024.88";"1028.90";"1017.32";"1017.32";"-0.74%";
"03/04/2015";"1017.22";"1019.83";"1012.35";"1014.24";"-0.30%";
"03/05/2015";"1014.28";"1029.75";"1010.40";"1029.39";"+1.49%";
"03/06/2015";"1029.15";"1037.35";"1027.29";"1037.35";"+0.77%";
"03/09/2015";"1037.60";"1037.60";"1023.59";"1024.21";"-1.27%";
"03/10/2015";"1024.54";"1025.93";"1011.70";"1011.70";"-1.22%";
"03/11/2015";"1011.90";"1021.00";"1011.90";"1016.14";"+0.44%";
"03/12/2015";"1016.14";"1025.27";"1016.14";"1023.49";"+0.72%";
"03/13/2015";"1023.65";"1036.15";"1023.09";"1036.15";"+1.24%";
"03/16/2015";"1035.95";"1039.70";"1033.35";"1036.22";"+0.01%";
"03/17/2015";"1036.32";"1036.79";"1027.74";"1032.40";"-0.37%";
"03/18/2015";"1032.30";"1036.27";"1026.52";"1030.86";"-0.15%";
"03/19/2015";"1030.99";"1042.55";"1030.96";"1042.55";"+1.13%";
"03/20/2015";"1042.62";"1054.15";"1042.02";"1044.90";"+0.23%";
"03/23/2015";"1045.03";"1047.07";"1038.53";"1045.24";"+0.03%";
"03/24/2015";"1044.97";"1050.89";"1044.31";"1048.75";"+0.34%";
"03/25/2015";"1048.75";"1048.95";"1040.71";"1043.20";"-0.53%";
"03/26/2015";"1043.24";"1043.27";"1027.33";"1031.74";"-1.10%";
"03/27/2015";"1031.83";"1034.33";"1018.88";"1023.47";"-0.80%";
"03/30/2015";"1023.50";"1033.63";"1022.46";"1031.25";"+0.76%";
"03/31/2015";"1031.21";"1039.00";"1029.41";"1033.66";"+0.23%";
"04/01/2015";"1033.19";"1045.39";"1029.25";"1043.96";"+1.00%";
"04/02/2015";"1043.98";"1049.24";"1042.19";"1049.24";"+0.51%";
"04/07/2015";"1049.24";"1052.31";"1045.26";"1050.98";"+0.17%";
"04/08/2015";"1051.76";"1051.76";"1043.14";"1047.61";"-0.32%";
"04/09/2015";"1047.64";"1053.35";"1046.61";"1053.35";"+0.55%";
"04/10/2015";"1053.93";"1057.62";"1050.98";"1052.37";"-0.09%";
"04/13/2015";"1051.81";"1058.97";"1051.31";"1058.44";"+0.58%";
"04/14/2015";"1058.59";"1060.54";"1051.29";"1053.26";"-0.49%";
"04/15/2015";"1053.26";"1053.26";"1039.95";"1050.80";"-0.23%";
"04/16/2015";"1050.80";"1056.92";"1049.97";"1056.75";"+0.57%";
"04/17/2015";"1056.87";"1056.87";"1042.11";"1048.74";"-0.76%";
"04/20/2015";"1049.40";"1055.46";"1047.92";"1051.47";"+0.26%";
"04/21/2015";"1052.27";"1057.96";"1048.68";"1056.79";"+0.51%";
"04/22/2015";"1056.79";"1056.79";"1039.61";"1042.74";"-1.33%";
"04/23/2015";"1042.74";"1045.27";"1039.51";"1042.05";"-0.07%";
"04/24/2015";"1041.70";"1049.40";"1040.90";"1049.40";"+0.71%";
"04/27/2015";"1049.57";"1056.22";"1041.67";"1041.67";"-0.74%";
"04/28/2015";"1041.25";"1042.45";"1029.47";"1031.33";"-0.99%";
"04/29/2015";"1031.32";"1032.54";"1023.01";"1025.10";"-0.60%";
"04/30/2015";"1025.11";"1030.70";"1019.86";"1026.01";"+0.09%";
"05/04/2015";"1026.01";"1035.56";"1024.81";"1029.02";"+0.29%";
"05/05/2015";"1029.02";"1032.11";"1022.65";"1025.40";"-0.35%";
"05/06/2015";"1025.57";"1027.22";"1013.15";"1016.70";"-0.85%";
"05/07/2015";"1016.92";"1029.64";"1013.91";"1028.05";"+1.12%";
"05/11/2015";"1030.85";"1045.79";"1027.34";"1042.51";"+1.41%";
"05/12/2015";"1041.11";"1041.11";"1032.61";"1035.10";"-0.71%";
"05/13/2015";"1035.61";"1040.03";"1029.62";"1034.44";"-0.06%";
"05/14/2015";"1032.72";"1033.15";"1023.30";"1025.24";"-0.89%";
"05/15/2015";"1025.66";"1034.09";"1025.31";"1025.94";"+0.07%";
"05/18/2015";"1026.44";"1027.37";"1021.45";"1022.23";"-0.36%";
"05/19/2015";"1022.23";"1033.80";"1021.87";"1031.25";"+0.88%";
"05/20/2015";"1031.48";"1033.68";"1024.81";"1031.54";"+0.03%";
"05/21/2015";"1031.54";"1031.63";"1021.06";"1021.40";"-0.98%";
"05/22/2015";"1022.87";"1030.02";"1022.61";"1030.02";"+0.84%";
"05/25/2015";"1030.05";"1031.19";"1024.21";"1027.80";"-0.22%";
"05/26/2015";"1027.80";"1029.11";"1012.66";"1013.60";"-1.38%";
"05/27/2015";"1014.33";"1032.34";"1012.69";"1030.18";"+1.64%";
"05/28/2015";"1029.53";"1037.13";"1025.52";"1025.52";"-0.45%";
"05/29/2015";"1025.64";"1028.11";"1020.56";"1021.81";"-0.36%";
"06/01/2015";"1021.15";"1032.18";"1021.15";"1028.08";"+0.61%";
"06/02/2015";"1028.08";"1029.49";"1017.26";"1019.59";"-0.83%";
"06/03/2015";"1020.12";"1020.25";"1012.91";"1017.31";"-0.22%";
"06/04/2015";"1017.50";"1018.76";"1012.35";"1018.76";"+0.14%";
"06/05/2015";"1018.76";"1022.62";"1004.42";"1004.89";"-1.36%";
"06/08/2015";"1004.89";"1005.63";"996.82";"996.82";"-0.80%";
"06/09/2015";"996.77";"997.09";"981.70";"991.66";"-0.52%";
"06/10/2015";"991.16";"1010.36";"989.99";"1006.06";"+1.45%";
"06/11/2015";"1004.94";"1008.74";"1003.37";"1008.37";"+0.23%";
"06/12/2015";"1008.21";"1008.21";"989.51";"991.13";"-1.71%";
"06/15/2015";"991.14";"991.14";"974.99";"979.24";"-1.20%";
"06/16/2015";"979.10";"990.24";"969.72";"990.24";"+1.12%";
"06/17/2015";"990.51";"991.96";"973.09";"978.16";"-1.22%";
"06/18/2015";"975.88";"976.09";"961.63";"967.38";"-1.10%";
"06/19/2015";"968.06";"977.91";"967.91";"975.50";"+0.84%";
"06/22/2015";"977.28";"996.78";"977.08";"989.33";"+1.42%";
"06/23/2015";"989.33";"999.83";"989.33";"995.84";"+0.66%";
"06/24/2015";"996.26";"998.94";"981.64";"982.45";"-1.34%";
"06/25/2015";"982.45";"990.13";"977.75";"983.06";"+0.06%";
"06/26/2015";"983.50";"995.38";"973.34";"995.38";"+1.25%";
"06/29/2015";"995.19";"995.19";"955.49";"972.50";"-2.30%";
"06/30/2015";"972.83";"981.47";"963.12";"981.47";"+0.92%";
"07/01/2015";"981.44";"991.75";"981.05";"986.61";"+0.52%";
"07/02/2015";"986.61";"993.68";"986.05";"988.33";"+0.17%";
"07/03/2015";"988.62";"989.86";"979.74";"982.14";"-0.63%";
"07/07/2015";"977.43";"977.85";"968.91";"969.06";"-1.33%";
"07/08/2015";"968.91";"971.12";"959.58";"966.93";"-0.22%";
"07/09/2015";"966.81";"981.68";"965.92";"981.38";"+1.49%";
"07/10/2015";"981.38";"996.10";"981.38";"991.54";"+1.04%";
"07/13/2015";"991.54";"1003.88";"991.54";"1001.42";"+1.00%";
"07/14/2015";"1001.42";"1004.94";"998.53";"1003.39";"+0.20%";
"07/15/2015";"1003.76";"1011.28";"1003.76";"1011.10";"+0.77%";
"07/16/2015";"1010.74";"1027.14";"1010.74";"1027.14";"+1.59%";
"07/17/2015";"1026.86";"1030.93";"1021.57";"1024.94";"-0.21%";
"07/20/2015";"1024.93";"1033.09";"1022.70";"1030.18";"+0.51%";
"07/21/2015";"1030.33";"1037.55";"1029.89";"1037.51";"+0.71%";
"07/22/2015";"1037.81";"1042.99";"1033.72";"1036.43";"-0.10%";
"07/23/2015";"1036.29";"1039.30";"1027.98";"1029.93";"-0.63%";
"07/24/2015";"1029.88";"1031.72";"1021.48";"1030.83";"+0.09%";
"07/27/2015";"1030.83";"1030.83";"1021.02";"1025.94";"-0.47%";
"07/28/2015";"1025.27";"1035.07";"1023.48";"1028.47";"+0.25%";
"07/29/2015";"1028.48";"1034.98";"1026.43";"1026.55";"-0.19%";
"07/30/2015";"1026.55";"1035.76";"1023.28";"1030.69";"+0.40%";
"07/31/2015";"1030.66";"1032.77";"1025.85";"1031.47";"+0.08%";
"08/03/2015";"1031.47";"1041.89";"1029.82";"1040.97";"+0.92%";
"08/04/2015";"1038.40";"1041.08";"1034.34";"1036.75";"-0.41%";
"08/05/2015";"1037.18";"1041.93";"1034.10";"1035.06";"-0.16%";
"08/06/2015";"1034.99";"1040.92";"1034.20";"1034.70";"-0.03%";
"08/07/2015";"1034.73";"1038.68";"1031.40";"1033.30";"-0.14%";
"08/10/2015";"1032.96";"1038.91";"1032.54";"1037.82";"+0.44%";
"08/11/2015";"1038.01";"1042.64";"1035.10";"1037.40";"-0.04%";
"08/12/2015";"1037.25";"1037.25";"1021.68";"1022.48";"-1.44%";
"08/13/2015";"1024.72";"1035.20";"1024.72";"1027.53";"+0.49%";
"08/14/2015";"1027.70";"1032.24";"1023.29";"1025.17";"-0.23%";
"08/17/2015";"1025.25";"1031.60";"1022.23";"1022.79";"-0.23%";
"08/18/2015";"1023.28";"1024.43";"1017.88";"1021.21";"-0.15%";
"08/19/2015";"1021.38";"1022.79";"1016.79";"1020.17";"-0.10%";
"08/20/2015";"1020.35";"1020.84";"1001.21";"1001.82";"-1.80%";
"08/21/2015";"998.15";"1001.35";"988.25";"992.02";"-0.98%";
"08/24/2015";"990.01";"990.01";"935.60";"946.34";"-4.60%";
"08/25/2015";"946.52";"993.97";"946.02";"989.62";"+4.57%";
"08/26/2015";"989.62";"993.72";"978.40";"984.85";"-0.48%";
"08/27/2015";"985.02";"1008.68";"985.02";"1007.91";"+2.34%";
"08/28/2015";"1007.91";"1016.93";"1007.91";"1012.59";"+0.46%";
"08/31/2015";"1012.59";"1024.05";"1009.44";"1024.05";"+1.13%";
"09/01/2015";"1024.34";"1024.34";"996.30";"997.03";"-2.64%";
"09/02/2015";"997.03";"1006.82";"996.88";"1001.86";"+0.48%";
"09/03/2015";"1001.86";"1013.96";"1001.57";"1011.39";"+0.95%";
"09/04/2015";"1011.14";"1011.14";"998.69";"999.72";"-1.15%";
"09/07/2015";"999.78";"1005.93";"991.19";"991.62";"-0.81%";
"09/08/2015";"991.62";"1001.93";"991.62";"1000.66";"+0.91%";
"09/09/2015";"1001.19";"1013.19";"1001.19";"1008.59";"+0.79%";
"09/10/2015";"1008.26";"1008.26";"994.96";"1002.71";"-0.58%";
"09/11/2015";"1003.79";"1004.00";"996.30";"1001.18";"-0.15%";
"09/14/2015";"1001.21";"1003.25";"994.50";"1000.90";"-0.03%";
"09/15/2015";"1000.92";"1001.30";"994.35";"1001.30";"+0.04%";
"09/16/2015";"1001.30";"1007.00";"998.23";"1002.30";"+0.10%";
"09/17/2015";"1002.30";"1010.94";"999.24";"1009.49";"+0.72%";
"09/18/2015";"1009.49";"1011.51";"983.45";"983.45";"-2.58%";
"09/21/2015";"984.55";"989.42";"979.16";"983.60";"+0.02%";
"09/22/2015";"983.57";"986.75";"966.30";"967.78";"-1.61%";
"09/23/2015";"967.77";"970.78";"960.65";"960.65";"-0.74%";
"09/24/2015";"961.11";"964.78";"951.22";"951.22";"-0.98%";
"09/25/2015";"952.72";"964.54";"952.55";"962.35";"+1.17%";
"09/29/2015";"957.71";"962.46";"945.08";"959.37";"-0.31%";
"09/30/2015";"959.25";"972.07";"959.25";"971.10";"+1.22%";
"10/01/2015";"970.78";"977.30";"963.28";"968.35";"-0.28%";
"10/02/2015";"967.84";"973.64";"961.20";"964.24";"-0.42%";
"10/05/2015";"964.23";"974.19";"963.93";"972.92";"+0.90%";
"10/06/2015";"973.67";"975.10";"966.04";"970.83";"-0.21%";
"10/07/2015";"971.76";"980.82";"970.86";"977.43";"+0.68%";
"10/08/2015";"977.32";"977.93";"968.23";"970.61";"-0.70%";
"10/09/2015";"971.47";"984.42";"970.05";"981.18";"+1.09%";
"10/12/2015";"981.04";"993.91";"981.04";"989.25";"+0.82%";
"10/13/2015";"990.00";"990.18";"970.68";"975.78";"-1.36%";
"10/14/2015";"973.35";"975.36";"964.85";"966.06";"-1.00%";
"10/15/2015";"965.35";"974.03";"963.85";"964.21";"-0.19%";
"10/16/2015";"962.00";"973.23";"962.00";"970.78";"+0.68%";
"10/19/2015";"970.78";"976.61";"970.13";"970.81";"+0.00%";
"10/20/2015";"970.81";"970.81";"961.03";"970.59";"-0.02%";
"10/21/2015";"970.59";"972.56";"967.03";"970.26";"-0.03%";
"10/22/2015";"970.70";"978.59";"968.65";"978.08";"+0.81%";
"10/23/2015";"978.00";"986.39";"978.00";"986.39";"+0.85%";
"10/26/2015";"986.39";"986.84";"978.94";"982.64";"-0.38%";
"10/27/2015";"982.64";"983.77";"973.19";"981.35";"-0.13%";
"10/29/2015";"980.24";"985.82";"978.20";"979.47";"-0.19%";
"10/30/2015";"979.25";"985.35";"978.68";"983.14";"+0.37%";
"11/02/2015";"983.13";"986.96";"980.55";"986.60";"+0.35%";
"11/03/2015";"986.17";"986.29";"980.05";"980.19";"-0.65%";
"11/04/2015";"979.78";"984.73";"978.84";"980.91";"+0.07%";
"11/05/2015";"980.50";"982.37";"975.02";"975.63";"-0.54%";
"11/06/2015";"975.66";"994.02";"973.73";"988.32";"+1.30%";
"11/09/2015";"988.15";"994.24";"987.28";"990.93";"+0.26%";
"11/10/2015";"991.28";"997.79";"986.23";"996.84";"+0.60%";
"11/11/2015";"996.84";"1002.28";"992.19";"992.60";"-0.43%";
"11/12/2015";"992.41";"993.63";"976.33";"978.44";"-1.43%";
"11/13/2015";"978.84";"988.87";"975.03";"981.06";"+0.27%";
"11/16/2015";"981.84";"985.12";"977.34";"978.69";"-0.24%";
"11/18/2015";"978.69";"992.96";"978.69";"992.13";"+1.37%";
"11/19/2015";"991.96";"996.72";"991.39";"992.18";"+0.01%";
"11/20/2015";"992.15";"997.19";"989.53";"993.86";"+0.17%";
"11/23/2015";"993.68";"999.59";"990.48";"999.59";"+0.58%";
"11/24/2015";"999.60";"999.60";"978.04";"983.10";"-1.65%";
"11/25/2015";"983.10";"984.91";"972.87";"975.72";"-0.75%";
"11/26/2015";"975.72";"981.72";"971.78";"981.57";"+0.60%";
